0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,2,2,0,0,3,3,0,0,0,0,7,8,0,0,0
0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,9,10,0,0,0
4,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,4,4,4
0,0,0,3,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
0,4,4,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,8,0,0,0
7,8,0,0,0,1,0,0,1,1,0,0,0,0,0,9,10,0,0,0
9,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
0,0,13,6,0,0,2,0,0,6,0,11,0,0,0,0,0,0,0,0
0,0,0,1,2,1,0,0,0,6,0,0,0,0,0,0,0,0,7,8
0,0,0,2,0,0,0,0,0,0,0,0,7,8,0,0,0,0,9,10
0,0,0,0,0,0,0,0,0,0,6,0,9,10,0,0,0,0,7,8
0,0,7,8,0,0,11,7,8,0,6,0,13,0,0,0,0,0,9,10
3,11,9,10,0,0,0,9,10,0,6,0,0,0,7,8,0,0,3,3
0,5,0,0,0,0,12,11,3,0,13,0,0,0,9,10,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,5,2,2,2,0
0,5,0,7,8,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,7,8,9,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,9,10,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,6,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
