0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,0,0,0,6,4,6,6,7,8,3,7,8,0,0,0,0,0,0,0
0,0,0,3,7,8,5,6,9,10,6,9,10,0,0,0,0,0,0,0
0,0,0,4,9,10,1,7,8,6,6,6,6,6,3,0,0,0,0,0
0,0,0,2,6,4,13,9,10,4,5,5,6,6,3,0,0,0,0,0
0,0,3,7,8,7,8,3,4,7,8,7,8,3,3,0,0,0,0,0
0,0,12,9,10,9,10,5,3,9,10,9,10,4,3,0,0,0,0,0
0,0,5,5,7,8,3,1,7,8,13,7,8,3,3,0,0,0,0,0
0,4,5,1,9,10,7,8,9,10,1,9,10,4,3,0,0,0,0,0
6,7,8,5,13,1,9,10,5,12,5,4,6,6,3,0,0,0,0,0
4,9,10,7,8,5,4,7,8,4,7,8,7,8,3,0,0,0,0,0
5,7,8,9,10,7,8,9,10,6,9,10,9,10,3,0,0,0,0,0
5,9,10,5,3,9,10,5,2,4,5,3,6,5,0,0,0,0,0,0
5,4,5,4,4,5,7,8,6,3,7,8,4,0,0,0,0,0,0,0
5,5,5,3,5,3,9,10,5,5,9,10,6,0,0,0,0,0,0,0
5,5,4,4,3,5,3,5,3,5,4,3,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
