0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6,4,4,0,0,5,0,0,2,1,0,0,0
0,0,0,0,0,0,0,7,8,0,0,0,5,0,7,8,1,1,0,0
0,0,0,0,0,0,0,9,10,0,0,0,0,0,9,10,0,0,1,0
0,6,3,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,5,0,3,3,3,3,0,0,0,0,0,0
0,0,0,0,7,8,0,0,5,11,0,0,0,0,0,7,8,0,0,0
0,0,7,8,9,10,0,11,5,0,0,3,0,0,0,9,10,0,0,2
0,0,9,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2
1,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,3,3,1
11,1,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0
1,1,0,0,0,0,0,7,8,0,0,0,0,0,9,10,0,0,0,2
0,2,1,0,11,0,0,9,10,0,0,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0
0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,7,8,0,0,0
0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,9,10,0,0,0
7,8,0,0,0,0,11,0,0,6,0,0,0,11,7,8,0,0,0,0
9,10,0,1,4,0,0,0,0,0,7,8,0,0,9,10,0,0,0,0
0,0,2,4,0,0,0,0,7,8,9,10,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,9,10,0,0,0,0,0,0,3,3,3,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
