0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,6,1,2
0,0,0,6,0,0,0,2,5,0,0,0,0,0,0,0,0,7,8,0
0,0,0,0,3,3,3,2,5,0,0,0,0,0,0,0,0,9,10,0
0,0,0,0,0,1,2,0,0,0,0,0,0,0,7,8,0,0,0,0
0,0,0,0,11,0,1,0,0,0,0,0,0,0,10,10,0,0,0,5
0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,5
11,0,0,0,0,0,0,0,7,8,0,0,4,4,4,4,0,7,8,5
0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,9,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,0,2
0,3,3,3,0,0,0,0,0,0,0,0,0,6,0,9,10,0,0,2
0,0,0,0,0,0,0,0,0,0,0,11,0,6,3,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,4
0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0
12,0,0,7,8,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0
0,0,11,9,10,3,5,13,7,8,0,7,8,0,9,10,0,0,0,0
0,0,0,0,0,11,5,0,9,10,0,9,10,0,0,0,0,0,0,0
0,0,0,0,12,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,10,0,0,0,0,0,7,8,0,0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,1,0,9,10,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,8
0,4,4,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,9,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
