0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0
0,1,0,5,0,0,0,0,0,0,0,7,8,0,0,0,3,3,0,0
1,2,0,5,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0
5,0,0,6,0,0,4,4,4,11,0,0,0,0,0,9,10,0,0,0
5,1,1,6,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0
5,0,6,6,0,0,0,0,0,0,11,0,0,0,0,0,1,1,0,0
5,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,8,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0
3,0,0,0,7,8,0,0,2,0,0,0,0,0,0,0,7,8,0,3
0,0,0,13,9,10,0,7,8,0,0,12,0,0,0,0,9,10,0,0
0,0,0,0,0,0,11,9,10,12,0,0,6,0,0,0,0,0,0,0
0,7,8,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0
0,9,10,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0
1,1,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9,10,0,3,3,3,3,0,0,0,7,8,0
0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,9,10,0
0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,7,8,0,0,0,0,0,0,0,7,8,1,2,2,2,0,0
0,0,0,9,10,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
