0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,8,0,5,0,0,0,0,0,0
0,0,0,0,4,4,0,0,0,0,9,10,0,5,0,0,0,0,0,0
0,0,0,0,0,7,8,5,0,0,7,8,0,5,0,0,0,0,0,0
0,0,0,0,0,9,10,5,0,0,9,10,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,3,3,3,3,0,0,0,0,0,0,0
0,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0
0,0,7,8,6,0,0,0,6,4,0,0,0,0,0,7,8,0,0,0
0,0,9,10,6,0,0,5,6,0,0,0,0,7,8,9,10,0,0,0
0,0,0,12,2,0,0,5,6,0,0,0,0,9,10,0,6,0,0,0
0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,6,1,0,0
0,0,0,0,7,8,0,0,0,0,0,0,6,0,0,1,6,1,0,0
0,0,0,0,9,10,0,0,0,12,0,11,6,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,7,8,6,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,12,9,10,6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,12,2,1,1,0
0,0,0,0,0,0,0,0,7,8,0,0,0,0,11,2,0,0,0,0
0,0,2,0,0,0,0,0,9,10,12,0,0,0,12,0,0,0,0,0
7,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0
9,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0
0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,6,0,0,0,0
7,8,0,0,0,0,0,7,8,0,5,0,0,0,0,6,0,0,0,0
9,10,0,0,0,4,0,9,10,0,5,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
