0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,0,0,0,0,0,7,8,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,9,10,4,4,4,4,0,0,0,5,0,0
0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,5,0,0
0,0,0,0,0,0,7,8,0,0,0,0,0,9,10,0,0,5,0,0
0,0,0,11,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,9,10,0
0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,10,0,0,0,0,7,8,0,0,0,0,6,0,0,6,0,0,0
0,0,0,0,0,0,2,9,10,0,0,0,0,6,0,0,6,0,6,0
0,0,0,0,5,7,8,2,0,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,9,10,1,1,13,0,0,0,6,12,0,0,0,0,0
0,0,5,3,3,3,3,0,12,1,0,0,0,6,0,0,0,0,0,0
0,0,0,0,5,0,0,0,2,0,7,8,0,6,0,11,0,0,0,0
0,7,8,0,5,7,8,0,0,0,9,10,11,0,0,0,0,0,0,0
0,9,10,0,11,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0
1,0,2,0,0,0,5,0,0,12,5,0,0,0,0,0,0,3,3,3
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,7,8,0,0,0
0,0,0,0,0,4,0,0,0,0,0,9,10,0,0,9,10,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
