0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,7,8,0,0,0,0,0,0,7,8,0
0,0,0,0,0,0,0,0,0,9,10,0,3,0,0,0,0,9,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0
0,0,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,9,10,0
0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,5,5,0,0,0,0,0,0,0
0,0,0,0,7,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0
0,2,5,0,9,10,0,0,0,0,0,0,0,4,4,4,0,0,0,0
0,1,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0
0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,0,6,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,0,0,13,0,1,7,8,0,0,5,0,0,6,0,0,5,0,0,0
0,0,1,2,0,2,9,10,0,0,5,5,0,0,0,0,5,0,0,1
0,0,0,0,1,0,0,6,0,0,0,5,7,8,0,0,0,0,0,0
0,0,0,0,0,0,0,6,0,0,0,5,9,10,11,4,4,0,0,0
0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,2,13,0,0
0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,4,4,4
0,0,0,0,0,0,0,0,13,7,8,0,0,9,10,0,0,0,0,0
4,0,12,0,0,0,0,0,0,9,10,0,12,0,0,7,8,0,0,0
0,0,0,0,0,0,0,0,0,11,7,8,0,0,0,9,10,0,7,8
0,7,8,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,9,10
0,9,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
